idEventoExcursion,idHorarioXExcursion,idTipoVehiculo,idVisitante,PrecioEntrada
7110,95,2,756,27
7111,95,0,370,28
7112,95,2,4,20
7113,95,1,1115,30
7114,95,1,1063,20
7115,95,0,1548,26
7116,95,3,1718,28
7117,95,3,1060,30
7118,95,1,1731,29
7119,95,3,1325,28
7120,95,0,1138,24
7121,95,1,1009,23
7122,95,0,1424,27
7123,95,3,740,24
7124,95,2,1359,26
7125,95,2,392,26
7126,96,3,1874,20
7127,96,3,1509,20
7128,96,0,151,22
7129,96,0,1453,20
7130,96,1,836,23
7131,96,1,1497,28
7132,96,2,862,24
7133,96,1,645,29
7134,96,2,81,30
7135,96,3,1979,22
7136,96,2,775,22
7137,96,0,813,29
7138,96,0,721,27
7139,96,0,839,30
7140,96,0,1394,29
7141,96,3,271,26
7142,96,3,1735,27
7143,96,3,630,29
7144,96,2,1907,29
7145,96,1,782,28
7146,96,1,381,28
7147,96,3,28,23
7148,96,2,1159,24
7149,96,3,485,26
7150,96,3,1952,25
7151,96,3,801,21
7152,96,1,1573,30
7153,96,0,1270,27
7154,96,3,1210,25
7155,96,3,1587,21
7156,96,0,9,25
7157,96,1,1815,27
7158,96,0,1615,23
7159,96,2,1132,29
7160,96,3,660,25
7161,96,1,1997,20
7162,96,0,28,25
7163,96,2,307,20
7164,96,3,874,28
7165,96,0,1509,24
7166,96,2,1189,30
7167,96,2,1142,29
7168,96,3,1766,21
7169,96,2,1942,22
7170,96,1,634,25
7171,96,2,368,27
7172,96,1,908,24
7173,96,0,1559,26
7174,96,0,1637,30
7175,96,3,1158,23
7176,96,0,64,20
7177,96,1,1438,29
7178,96,0,1116,29
7179,96,1,6,29
7180,96,1,1244,21
7181,96,1,829,24
7182,96,2,197,21
7183,96,0,402,26
7184,96,1,358,27
7185,96,0,396,28
7186,96,1,1384,26
7187,96,1,1793,23
7188,96,3,280,29
7189,96,3,24,25
7190,96,0,689,24
7191,96,0,1061,22
7192,96,3,1690,26
7193,96,1,935,23
7194,96,0,1913,26
7195,96,1,1554,21
7196,96,2,1173,30
7197,96,2,347,23
7198,96,0,97,22
7199,96,3,98,30
7200,96,1,273,26
7201,97,1,239,29
7202,97,0,1953,26
7203,97,0,710,28
7204,97,1,886,22
7205,97,1,208,25
7206,97,0,1195,20
7207,97,0,323,23
7208,97,1,1094,25
7209,97,2,602,30
7210,97,1,673,29
7211,97,0,1428,22
7212,97,3,32,24
7213,97,0,692,23
7214,97,1,1871,30
7215,97,3,261,23
7216,97,2,1722,21
7217,97,3,1678,29
7218,97,2,788,22
7219,97,3,536,21
7220,97,1,190,30
7221,97,0,1117,27
7222,97,3,754,26
7223,97,3,1315,23
7224,97,1,1984,20
7225,97,2,1147,27
7226,97,2,1486,22
7227,97,1,1331,28
7228,97,3,1016,30
7229,97,3,675,30
7230,97,2,1775,25
7231,97,2,213,25
7232,97,3,400,21
7233,97,1,1196,27
7234,97,1,1747,25
7235,97,3,239,23
7236,97,1,1286,29
7237,97,1,355,27
7238,97,2,629,24
7239,97,2,943,24
7240,97,3,402,23
7241,97,2,1734,23
7242,97,2,145,20
7243,97,0,689,28
7244,97,2,1900,22
7245,97,0,310,24
7246,97,1,1191,28
7247,97,3,1340,22
7248,97,2,565,20
7249,97,1,207,29
7250,97,2,1738,20
7251,97,1,56,22
7252,97,3,1810,22
7253,97,0,482,24
7254,97,3,1888,29
7255,97,1,754,25
7256,97,2,180,21
7257,97,0,259,26
7258,97,2,464,22
7259,97,1,1570,25
7260,97,1,996,24
7261,97,1,1522,23
7262,97,1,578,21
7263,97,3,1388,27
7264,97,3,559,28
7265,97,3,773,27
7266,97,0,138,25
7267,97,2,1566,25
7268,97,0,756,28
7269,97,0,1697,23
7270,97,3,488,30
7271,97,3,1735,21
7272,97,3,1069,29
7273,97,1,1346,21
7274,97,1,1006,22
7275,97,0,1978,22
7276,98,1,1595,24
7277,98,2,673,22
7278,98,0,1892,26
7279,98,2,895,30
7280,98,0,1936,29
7281,98,3,674,23
7282,98,0,881,28
7283,98,1,1954,23
7284,98,1,837,27
7285,98,3,1765,25
7286,98,2,1537,23
7287,98,2,423,20
7288,98,1,1337,27
7289,98,3,1983,30
7290,98,0,45,20
7291,98,1,1829,28
7292,98,0,1683,30
7293,98,3,652,25
7294,98,2,1521,23
7295,98,3,1361,22
7296,98,2,1843,26
7297,98,1,134,26
7298,98,0,700,25
7299,98,1,1544,29
7300,98,2,352,28
7301,98,1,1067,21
7302,98,2,86,22
7303,98,0,114,27
7304,98,1,287,29
7305,98,1,1228,24
7306,98,3,190,27
7307,98,2,574,22
7308,98,0,299,28
7309,98,0,280,25
7310,98,2,1921,25
7311,98,0,502,26
7312,98,1,887,25
7313,98,1,1154,21
7314,98,1,1228,26
7315,98,1,1367,30
7316,98,0,191,25
7317,98,1,1260,30
7318,98,3,751,25
7319,98,1,1678,22
7320,98,2,1197,24
7321,98,2,616,20
7322,98,0,252,26
7323,98,1,720,22
7324,98,0,1837,23
7325,98,0,1082,23
7326,98,1,608,30
7327,98,2,898,26
7328,98,0,1596,22
7329,98,0,547,27
7330,98,0,108,27
7331,98,1,245,25
7332,98,0,1230,30
7333,98,2,1144,29
7334,98,0,1779,21
7335,98,1,399,20
7336,98,0,1728,26
7337,98,0,10,27
7338,98,1,189,21
7339,98,1,237,25
7340,98,2,1143,26
7341,98,2,802,21
7342,98,2,419,22
7343,98,1,1814,28
7344,98,0,1527,24
7345,98,3,1894,22
7346,98,1,491,23
7347,98,2,1020,30
7348,98,3,434,29
7349,98,0,854,29
7350,98,1,1305,21
7351,99,3,24,30
7352,99,2,811,25
7353,99,0,903,27
7354,99,0,1406,29
7355,99,1,1421,24
7356,99,3,1619,20
7357,99,3,252,30
7358,99,0,307,24
7359,99,2,255,29
7360,99,0,455,26
7361,99,2,318,22
7362,99,1,1485,21
7363,99,0,770,27
7364,99,1,1638,30
7365,99,1,722,21
7366,99,0,1977,21
7367,99,3,1556,22
7368,99,2,1382,20
7369,99,3,1093,27
7370,99,3,891,21
7371,99,2,562,24
7372,99,1,78,24
7373,99,2,1863,21
7374,99,1,60,28
7375,99,3,577,22
7376,99,3,1707,26
7377,99,0,707,30
7378,99,1,553,22
7379,99,3,242,23
7380,99,3,792,24
7381,99,2,1526,21
7382,99,2,1031,21
7383,99,3,310,20
7384,99,2,240,30
7385,99,2,1641,27
7386,99,2,982,24
7387,99,0,1897,30
7388,99,1,1026,20
7389,99,1,1413,26
7390,99,1,1984,27
7391,99,3,1768,26
7392,99,3,1049,26
7393,99,1,894,21
7394,99,0,1994,20
7395,99,2,569,25
7396,99,3,1825,22
7397,99,1,1733,30
7398,99,3,1897,27
7399,99,3,1318,20
7400,99,0,212,21
7401,99,1,1891,24
7402,99,0,263,22
7403,99,2,997,24
7404,99,3,265,26
7405,99,2,1139,26
7406,99,2,1067,27
7407,99,0,1574,27
7408,99,0,874,26
7409,99,1,1831,21
7410,99,2,1146,24
7411,99,3,1454,24
7412,99,3,233,30
7413,99,1,185,26
7414,99,3,425,25
7415,99,1,389,27
7416,99,3,1679,23
7417,99,0,1155,30
7418,99,3,501,20
7419,99,3,1028,21
7420,99,1,188,21
7421,99,0,744,27
7422,99,2,292,30
7423,99,2,630,25
7424,99,2,755,28
7425,99,0,492,20
7426,100,0,339,20
7427,100,2,1386,17
7428,100,0,908,19
7429,100,0,1614,17
7430,100,1,1887,19
7431,100,1,1074,17
7432,100,2,873,20
7433,100,0,1341,19
7434,100,3,1199,19
7435,100,1,1460,16
7436,100,2,1203,18
7437,100,3,591,16
7438,100,0,508,17
7439,100,3,1522,17
7440,100,0,1778,19
7441,100,0,488,17
7442,100,0,801,17
7443,100,0,608,15
7444,100,2,1335,18
7445,100,3,1386,19
7446,100,1,1064,17
7447,100,2,1860,18
7448,100,3,1020,15
7449,100,2,986,16
7450,100,2,1977,19
7451,100,1,932,19
7452,100,2,1930,19
7453,100,0,92,17
7454,100,0,1537,18
7455,100,2,1206,15
7456,100,1,90,19
7457,100,3,864,18
7458,100,2,942,19
7459,100,2,1428,16
7460,100,1,34,20
7461,100,1,65,19
7462,100,1,1498,16
7463,100,1,1285,18
7464,100,3,1736,19
7465,100,3,370,20
7466,100,1,1752,18
7467,100,0,1982,16
7468,100,1,200,20
7469,100,1,1892,16
7470,100,2,912,15
7471,100,0,1716,18
7472,100,2,131,15
7473,100,1,1504,18
7474,100,0,361,20
7475,100,3,1871,16
7476,100,3,883,19
7477,100,0,1863,19
7478,100,1,1215,16
7479,100,0,462,17
7480,100,1,1670,19
7481,100,3,928,16
7482,100,0,1874,19
7483,100,2,1500,17
7484,100,0,19,18
7485,100,1,45,15
7486,100,1,553,19
7487,100,1,1955,20
7488,100,1,739,16
7489,100,1,1660,16
7490,100,1,1749,19
7491,100,2,880,15
7492,100,2,1464,17
7493,100,0,1162,16
7494,100,1,1105,17
7495,100,2,708,15
7496,100,2,1070,19
7497,100,2,1520,15
7498,100,1,1843,20
7499,100,0,1325,19
7500,100,1,935,18
7501,101,0,1160,15
7502,101,2,632,17
7503,101,1,1703,19
7504,101,1,4,20
7505,101,2,60,20
7506,101,3,307,17
7507,101,0,589,19
7508,101,1,179,18
7509,101,1,1903,20
7510,101,3,1628,19
7511,101,1,228,15
7512,101,3,1927,15
7513,101,0,392,20
7514,101,1,184,19
7515,101,2,860,15
7516,101,1,189,15
7517,101,1,832,19
7518,101,2,1928,19
7519,101,2,315,20
7520,101,2,442,18
7521,101,2,51,17
7522,101,1,1833,20
7523,101,1,1345,15
7524,101,1,1593,15
7525,101,2,1917,18
7526,101,2,1277,15
7527,101,1,524,19
7528,101,3,374,20
7529,101,0,1948,15
7530,101,1,1118,20
7531,101,3,735,18
7532,101,0,916,17
7533,101,3,678,19
7534,101,1,1134,18
7535,101,3,1907,15
7536,101,1,1581,19
7537,101,1,403,18
7538,101,3,1,20
7539,101,2,936,18
7540,101,3,798,19
7541,101,3,244,18
7542,101,3,582,15
7543,101,3,375,20
7544,101,1,953,17
7545,101,2,1677,15
7546,101,0,1086,18
7547,101,0,1141,16
7548,101,1,780,17
7549,101,3,1691,18
7550,101,0,640,19
7551,101,1,869,17
7552,101,1,1349,20
7553,101,0,1804,19
7554,101,0,1041,20
7555,101,1,1735,16
7556,101,1,770,19
7557,101,1,807,18
7558,101,3,825,18
7559,101,1,1692,16
7560,101,0,668,17
7561,101,2,636,18
7562,101,0,252,17
7563,101,0,901,19
7564,101,2,436,20
7565,101,0,1005,18
7566,101,0,1250,18
7567,101,2,426,16
7568,101,0,293,16
7569,101,2,715,19
7570,101,0,831,16
7571,101,2,277,20
7572,101,3,1690,18
7573,101,3,1114,20
7574,101,3,1553,18
7575,101,2,1717,17
7576,102,0,1980,16
7577,102,3,718,18
7578,102,0,1956,19
7579,102,2,1974,19
7580,102,1,1799,19
7581,102,1,351,19
7582,102,0,762,16
7583,102,0,1200,18
7584,102,1,1030,18
7585,102,1,1962,18
7586,102,2,679,16
7587,102,2,749,18
7588,102,3,1842,19
7589,102,1,1246,19
7590,102,3,1254,18
7591,102,3,74,20
7592,102,0,1127,17
7593,102,2,1883,18
7594,102,1,1001,16
7595,102,0,1552,18
7596,102,2,480,15
7597,102,0,956,19
7598,102,2,719,16
7599,102,3,1222,19
7600,102,1,295,17
7601,102,0,357,19
7602,102,3,1469,19
7603,102,3,1952,20
7604,102,1,217,19
7605,102,3,1732,20
7606,102,1,1625,17
7607,102,2,1098,19
7608,102,1,506,19
7609,102,0,1482,19
7610,102,3,1402,18
7611,102,2,1022,18
7612,102,2,1738,18
7613,102,1,1029,17
7614,102,0,1670,15
7615,102,3,1428,17
7616,102,3,569,16
7617,102,0,1462,16
7618,102,3,1802,15
7619,102,1,1415,19
7620,102,1,782,16
7621,102,1,1273,17
7622,102,1,1473,17
7623,102,1,236,19
7624,102,0,154,16
7625,102,1,142,20
7626,102,2,1586,15
7627,102,1,1691,17
7628,102,3,1679,15
7629,102,2,907,20
7630,102,0,183,20
7631,102,1,1781,17
7632,102,3,276,17
7633,102,0,259,18
7634,102,0,1559,19
7635,102,3,1957,20
7636,102,2,1006,20
7637,102,2,1263,19
7638,102,1,1770,15
7639,102,0,1833,17
7640,102,3,34,17
7641,102,2,879,17
7642,102,1,1989,17
7643,102,1,1851,16
7644,102,2,1733,20
7645,102,3,1624,17
7646,102,2,946,19
7647,102,2,1106,15
7648,102,3,1710,16
7649,102,0,353,18
7650,102,0,1750,15
7651,103,0,490,17
7652,103,2,104,18
7653,103,3,891,16
7654,103,3,887,17
7655,103,1,1309,20
7656,103,2,1660,16
7657,103,3,648,19
7658,103,1,1416,15
7659,103,3,1490,20
7660,103,2,906,18
7661,103,2,711,17
7662,103,2,692,20
7663,103,3,166,16
7664,103,3,1608,19
7665,103,0,971,17
7666,103,2,492,17
7667,103,2,1703,15
7668,103,2,447,20
7669,103,2,125,18
7670,103,1,822,20
7671,103,2,1772,16
7672,103,3,770,20
7673,103,0,637,17
7674,103,3,1564,19
7675,103,1,1414,15
7676,103,3,570,15
7677,103,3,778,16
7678,103,1,368,19
7679,103,3,367,19
7680,103,0,865,18
7681,103,2,1622,19
7682,103,3,559,15
7683,103,1,1952,20
7684,103,1,596,15
7685,103,2,215,15
7686,103,3,1213,18
7687,103,0,718,17
7688,103,2,1307,16
7689,103,3,1408,16
7690,103,1,1723,17
7691,103,3,1241,16
7692,103,1,899,18
7693,103,3,1667,20
7694,103,1,1008,20
7695,103,0,1859,15
7696,103,2,558,19
7697,103,3,138,18
7698,103,2,1155,17
7699,103,3,163,17
7700,103,1,604,16
7701,103,1,32,18
7702,103,2,194,17
7703,103,0,881,16
7704,103,3,1121,19
7705,103,3,335,20
7706,103,0,1055,16
7707,103,2,1757,18
7708,103,3,1009,20
7709,103,0,1591,17
7710,103,1,817,18
7711,103,3,929,16
7712,103,0,164,16
7713,103,3,778,18
7714,103,0,1127,20
7715,103,1,759,17
7716,103,0,513,18
7717,103,3,1912,15
7718,103,2,508,18
7719,103,3,1371,20
7720,103,3,1897,16
7721,103,0,1412,15
7722,103,0,546,20
7723,103,3,1261,18
7724,103,1,1925,15
7725,103,2,405,16
7726,104,1,389,17
7727,104,2,1199,16
7728,104,3,1472,17
7729,104,2,328,15
7730,104,0,1027,15
7731,104,2,1104,17
7732,104,0,1564,19
7733,104,3,1356,18
7734,104,2,1803,18
7735,104,2,1271,15
7736,104,1,467,16
7737,104,2,854,19
7738,104,0,365,18
7739,104,1,1516,18
7740,104,0,987,20
7741,104,0,520,18
7742,104,0,1693,19
7743,104,2,878,17
7744,104,1,581,18
7745,104,0,57,15
7746,104,1,1906,16
7747,104,3,960,20
7748,104,0,234,19
7749,104,3,1281,19
7750,104,2,1102,15
7751,104,3,1582,15
7752,104,1,1795,20
7753,104,3,1275,15
7754,104,1,870,17
7755,104,2,805,17
7756,104,3,1784,15
7757,104,2,1219,17
7758,104,3,589,20
7759,104,3,212,16
7760,104,0,1509,16
7761,104,3,281,18
7762,104,2,363,16
7763,104,2,982,20
7764,104,3,1154,18
7765,104,3,65,19
7766,104,2,861,18
7767,104,1,1572,18
7768,104,0,592,18
7769,104,1,832,16
7770,104,1,1155,19
7771,104,3,740,17
7772,104,0,1796,20
7773,104,3,1533,20
7774,104,1,1171,17
7775,104,1,635,16
7776,104,2,574,18
7777,104,2,1359,17
7778,104,0,458,16
7779,104,2,1912,19
7780,104,1,1382,18
7781,104,0,881,19
7782,104,2,241,18
7783,104,3,2,18
7784,104,2,248,18
7785,104,3,1184,16
7786,104,0,1086,20
7787,104,2,373,17
7788,104,0,1403,20
7789,104,2,1625,17
7790,104,1,1981,16
7791,104,3,1315,16
7792,104,0,1435,20
7793,104,2,1429,18
7794,104,3,478,17
7795,104,3,953,18
7796,104,1,557,15
7797,104,0,1822,15
7798,104,0,831,19
7799,104,2,1173,16
7800,104,2,53,17
7801,105,1,300,20
7802,105,2,143,15
7803,105,1,499,15
7804,105,2,1308,18
7805,105,2,1749,17
7806,105,3,1799,20
7807,105,1,1129,19
7808,105,0,818,19
7809,105,3,397,16
7810,105,1,393,16
7811,105,2,864,16
7812,105,3,1936,17
7813,105,1,1798,19
7814,105,1,1417,18
7815,105,0,1500,17
7816,105,0,850,15
7817,105,0,1856,18
7818,105,0,1759,15
7819,105,0,715,19
7820,105,2,453,17
7821,105,1,1155,17
7822,105,1,398,16
7823,105,0,801,20
7824,105,2,6,15
7825,105,0,1928,18
7826,105,3,507,16
7827,105,0,212,20
7828,105,3,555,18
7829,105,1,1995,17
7830,105,0,22,15
7831,105,2,686,15
7832,105,3,1636,15
7833,105,1,383,17
7834,105,0,1269,19
7835,105,1,397,15
7836,105,1,1456,17
7837,105,3,1267,15
7838,105,3,554,17
7839,105,3,1822,15
7840,105,3,1829,20
7841,105,0,1093,19
7842,105,3,1758,18
7843,105,3,1582,19
7844,105,0,763,20
7845,105,0,1376,18
7846,105,2,172,20
7847,105,3,1679,16
7848,105,0,279,17
7849,105,2,1835,20
7850,105,0,553,17
7851,105,3,1743,15
7852,105,3,980,17
7853,105,1,1766,18
7854,105,3,1170,17
7855,105,2,821,19
7856,105,0,1676,20
7857,105,1,11,19
7858,105,3,189,17
7859,105,3,794,18
7860,105,1,262,16
7861,105,0,936,17
7862,105,0,551,20
7863,105,1,502,20
7864,105,3,910,17
7865,105,0,1726,17
7866,105,1,996,15
7867,105,2,763,17
7868,105,2,1485,16
7869,105,0,269,17
7870,105,3,577,15
7871,105,2,1630,15
7872,105,2,1434,16
7873,105,3,1951,17
7874,105,3,78,20
7875,105,0,1333,15
7876,106,0,66,20
7877,106,0,791,18
7878,106,0,834,19
7879,106,0,1736,20
7880,106,2,1386,17
7881,106,1,1207,18
7882,106,2,594,15
7883,106,0,1250,18
7884,106,1,994,20
7885,106,2,640,18
7886,106,3,185,17
7887,106,1,1920,16
7888,106,3,1928,18
7889,106,0,1661,17
7890,106,3,1857,19
7891,106,3,439,19
7892,106,1,1533,18
7893,106,2,745,18
7894,106,3,238,16
7895,106,3,1652,16
7896,106,3,1945,15
7897,106,3,384,18
7898,106,2,1337,19
7899,106,2,825,18
7900,106,3,214,19
7901,106,2,1707,18
7902,106,3,525,20
7903,106,2,941,16
7904,106,1,1812,17
7905,106,3,1993,20
7906,106,2,566,20
7907,106,3,1442,15
7908,106,1,1725,20
7909,106,0,1461,16
7910,106,1,802,17
7911,106,1,254,15
7912,106,1,1344,19
7913,106,0,1795,20
7914,106,2,837,20
7915,106,0,1731,16
7916,106,3,330,19
7917,106,2,1116,18
7918,106,3,327,20
7919,106,1,204,17
7920,106,3,1490,20
7921,106,1,707,19
7922,106,1,477,15
7923,106,3,1772,20
7924,106,1,991,19
7925,106,2,1037,16
7926,106,1,1017,15
7927,106,1,592,18
7928,106,3,593,20
7929,106,2,987,16
7930,106,1,1636,20
7931,106,3,1296,17
7932,106,1,1141,18
7933,106,1,562,16
7934,106,0,1130,16
7935,106,3,1501,15
7936,106,1,203,17
7937,106,1,1372,16
7938,106,1,117,18
7939,106,2,1631,18
7940,106,1,1946,18
7941,106,1,1252,20
7942,106,2,179,19
7943,106,1,1243,20
7944,106,3,361,17
7945,106,3,338,18
7946,106,0,1658,16
7947,106,0,1620,16
7948,106,2,1074,17
7949,106,0,1935,16
7950,106,2,715,16
7951,107,1,1571,20
7952,107,0,117,18
7953,107,0,637,15
7954,107,2,1521,16
7955,107,3,1953,15
7956,107,1,1076,16
7957,107,2,570,20
7958,107,0,934,15
7959,107,3,1835,16
7960,107,2,202,16
7961,107,1,1339,17
7962,107,3,954,18
7963,107,1,456,20
7964,107,2,985,19
7965,107,3,532,16
7966,107,0,1139,15
7967,107,1,1587,18
7968,107,0,9,20
7969,107,3,1618,15
7970,107,0,1059,19
7971,107,3,770,16
7972,107,2,1610,18
7973,107,3,824,15
7974,107,0,1221,18
7975,107,3,917,17
7976,107,0,1878,20
7977,107,3,1764,17
7978,107,2,1157,18
7979,107,1,1905,20
7980,107,0,1965,20
7981,107,0,1168,16
7982,107,0,569,18
7983,107,0,1560,18
7984,107,1,987,15
7985,107,0,934,18
7986,107,0,1353,18
7987,107,0,1910,18
7988,107,0,744,15
7989,107,3,341,17
7990,107,2,1330,15
7991,107,3,589,16
7992,107,0,1851,16
7993,107,3,487,15
7994,107,2,968,19
7995,107,3,1109,19
7996,107,0,1027,15
7997,107,3,1992,20
7998,107,3,750,20
7999,107,3,1748,17
8000,107,2,1791,15
8001,107,1,1020,17
8002,107,1,1998,15
8003,107,3,281,16
8004,107,2,1400,17
8005,107,1,1884,17
8006,107,3,931,18
8007,107,2,1792,17
8008,107,3,1796,20
8009,107,0,334,15
8010,107,3,1189,18
8011,107,1,1690,18
8012,107,0,1771,20
8013,107,3,1147,19
8014,107,3,295,20
8015,107,1,1474,15
8016,107,1,704,18
8017,107,3,931,15
8018,107,2,307,15
8019,107,0,171,19
8020,107,1,766,19
8021,107,1,652,15
8022,107,3,910,19
8023,107,1,682,18
8024,107,0,245,17
8025,107,1,1402,18
8026,108,0,936,16
8027,108,1,1858,20
8028,108,1,479,16
8029,108,2,27,15
8030,108,3,666,15
8031,108,1,1908,17
8032,108,1,1200,20
8033,108,2,556,17
8034,108,0,1569,16
8035,108,0,832,17
8036,108,0,1958,17
8037,108,2,338,15
8038,108,3,491,20
8039,108,3,513,23
8040,108,3,226,20
8041,108,2,416,20
8042,108,0,48,25
8043,108,2,1438,22
8044,108,2,1428,24
8045,108,3,652,21
8046,108,0,1978,23
8047,108,0,1186,21
8048,108,0,705,20
8049,108,2,72,25
8050,108,2,252,20
8051,108,2,277,25
8052,108,2,1212,25
8053,108,1,956,24
8054,108,0,1408,20
8055,108,2,1481,23
8056,108,1,1468,24
8057,108,3,622,25
8058,108,0,1283,21
8059,108,3,81,25
8060,108,2,518,23
8061,108,2,1257,20
8062,108,2,1312,23
8063,108,0,884,22
8064,108,1,1132,22
8065,108,0,1472,21
8066,108,3,1303,21
8067,108,1,1895,24
8068,108,2,1087,21
8069,108,1,91,22
8070,108,3,1276,22
8071,108,0,265,25
8072,108,2,1847,22
8073,108,3,839,24
8074,108,1,378,20
8075,108,0,596,25
8076,108,1,1372,22
8077,108,2,142,22
8078,108,1,1552,20
8079,108,1,421,25
8080,108,3,1391,25
8081,108,3,1077,21
8082,108,1,744,23
8083,108,0,1766,21
8084,108,0,876,21
8085,108,3,1771,22
8086,108,0,1579,20
8087,108,1,1550,25
8088,108,3,1328,22
8089,108,2,1597,22
8090,108,1,1001,21
8091,108,0,1999,21
8092,108,3,1982,21
8093,108,3,1328,25
8094,108,2,891,21
8095,108,0,1105,23
8096,108,1,1885,22
8097,108,0,1201,20
8098,108,0,1788,20
8099,108,3,1707,20
8100,108,1,1158,25
8101,109,3,749,25
8102,109,1,463,21
8103,109,0,717,23
8104,109,0,399,25
8105,109,0,158,25
8106,109,0,1500,21
8107,109,2,1308,22
8108,109,3,1548,24
8109,109,1,1989,21
8110,109,0,35,23
8111,109,1,1473,22
8112,109,1,730,22
8113,109,3,1643,25
8114,109,3,204,25
8115,109,3,1948,22
8116,109,3,606,21
8117,109,3,1577,25
8118,109,1,566,25
8119,109,3,308,23
8120,109,1,469,25
8121,109,1,1214,25
8122,109,3,466,22
8123,109,0,980,23
8124,109,0,1707,23
8125,109,0,1366,22
8126,109,1,1968,21
8127,109,1,1354,25
8128,109,3,1929,21
8129,109,2,979,24
8130,109,1,95,24
8131,109,2,808,23
8132,109,1,1224,22
8133,109,3,1020,21
8134,109,1,171,20
8135,109,3,1278,24
8136,109,0,1387,23
8137,109,1,415,22
8138,109,1,1367,25
8139,109,1,1496,24
8140,109,3,1412,20
8141,109,0,579,22
8142,109,3,517,25
8143,109,3,723,20
8144,109,0,163,20
8145,109,1,932,23
8146,109,3,544,22
8147,109,3,285,22
8148,109,0,993,22
8149,109,3,1812,21
8150,109,3,747,24
8151,109,1,1134,24
8152,109,1,728,20
8153,109,2,1403,25
8154,109,1,1109,24
8155,109,3,1060,25
8156,109,0,473,21
8157,109,3,1976,25
8158,109,0,1868,25
8159,109,3,1788,20
8160,109,1,629,22
8161,109,0,1067,21
8162,109,0,1528,23
8163,109,1,1183,23
8164,109,2,1664,23
8165,109,3,1919,22
8166,109,3,1432,23
8167,109,2,1378,23
8168,109,2,1456,21
8169,109,0,774,22
8170,109,1,436,21
8171,109,1,1677,24
8172,109,2,1196,23
8173,109,1,1130,21
8174,109,2,813,23
8175,109,2,1660,25
8176,110,1,945,21
8177,110,3,1163,21
8178,110,1,5,20
8179,110,0,1862,21
8180,110,0,566,23
8181,110,1,197,25
8182,110,0,1281,23
8183,110,0,1288,24
8184,110,3,540,25
8185,110,1,680,24
8186,110,0,1957,20
8187,110,2,1858,21
8188,110,2,671,22
8189,110,3,1969,20
8190,110,1,1209,24
8191,110,2,1929,22
8192,110,0,878,23
8193,110,1,855,22
8194,110,0,1314,20
8195,110,1,722,25
8196,110,3,1171,25
8197,110,1,803,21
8198,110,0,162,23
8199,110,2,369,24
8200,110,2,536,22
8201,110,0,1664,20
8202,110,0,765,25
8203,110,0,556,21
8204,110,1,681,24
8205,110,3,113,24
8206,110,3,1350,22
8207,110,2,460,20
8208,110,3,1803,25
8209,110,0,1669,25
8210,110,0,444,25
8211,110,0,1845,20
8212,110,1,1641,24
8213,110,1,1088,22
8214,110,0,883,22
8215,110,2,53,22
8216,110,2,1884,20
8217,110,1,25,24
8218,110,1,455,20
8219,110,3,1723,24
8220,110,2,1530,24
8221,110,0,1742,20
8222,110,2,1282,20
8223,110,1,1016,24
8224,110,1,1361,25
8225,110,3,1818,21
8226,110,0,1885,25
8227,110,1,1573,21
8228,110,2,58,23
8229,110,0,1925,20
8230,110,1,1546,23
8231,110,2,1936,24
8232,110,1,1058,25
8233,110,0,1978,25
8234,110,1,1815,24
8235,110,0,1288,20
8236,110,3,514,20
8237,110,3,1647,20
8238,110,3,1709,23
8239,110,2,179,20
8240,110,1,1460,20
8241,110,2,212,21
8242,110,3,1887,25
8243,110,3,1083,20
8244,110,0,1044,24
8245,110,1,110,20
8246,110,2,472,24
8247,110,3,934,23
8248,110,2,1948,22
8249,110,1,215,21
8250,110,1,1059,23
8251,111,0,940,21
8252,111,2,1706,22
8253,111,1,602,23
8254,111,1,1983,24
8255,111,3,1529,24
8256,111,1,1796,20
8257,111,3,839,23
8258,111,1,1370,21
8259,111,0,852,24
8260,111,3,226,22
8261,111,2,717,23
8262,111,0,1126,20
8263,111,1,173,25
8264,111,0,532,20
8265,111,1,219,21
8266,111,2,1321,20
8267,111,1,787,24
8268,111,1,948,20
8269,111,1,1833,20
8270,111,3,1756,24
8271,111,0,1960,22
8272,111,0,1723,22
8273,111,3,748,23
8274,111,3,1629,24
8275,111,1,277,21
8276,111,1,1258,21
8277,111,0,427,20
8278,111,0,1805,21
8279,111,3,297,23
8280,111,3,120,22
8281,111,0,1237,25
8282,111,1,1451,22
8283,111,1,627,21
8284,111,3,174,21
8285,111,2,962,25
8286,111,0,771,21
8287,111,2,806,23
8288,111,1,1743,24
8289,111,2,1109,21
8290,111,1,691,21
8291,111,1,1841,22
8292,111,2,533,20
8293,111,1,865,21
8294,111,0,676,22
8295,111,2,1303,21
8296,111,0,352,25
8297,111,3,345,24
8298,111,2,656,23
8299,111,0,421,23
8300,111,3,224,24
8301,111,2,1522,20
8302,111,3,624,25
8303,111,0,1031,23
8304,111,1,1448,25
8305,111,0,1923,21
8306,111,3,717,21
8307,111,0,1360,20
8308,111,2,1112,22
8309,111,1,892,21
8310,111,0,1209,22
8311,111,0,844,23
8312,111,2,786,25
8313,111,3,743,23
8314,111,2,973,21
8315,111,1,400,21
8316,111,0,1671,24
8317,111,3,1613,24
8318,111,3,181,22
8319,111,1,294,21
8320,111,3,503,24
8321,111,3,1943,24
