idEmpleado,idPuesto,idPersona,Salario,idParque,Descripcion
1227,1,1227,1146,50,'2'
1228,2,1228,1036,50,NULL
1229,2,1229,1347,50,NULL
1230,2,1230,1376,50,NULL
1231,2,1231,1343,50,NULL
1232,2,1232,1014,50,NULL
1233,3,1233,1165,50,'Licenciatura en Zoologia'
1234,3,1234,1360,50,'Bachillerato en Botanica'
1235,3,1235,1137,50,'Doctorado en Vida Marina'
1236,4,1236,162750,'Mantenimiento de Rutas'
1237,4,1237,167050,'Conservacion de Habitat Animal'
1238,4,1238,174850,'Mantenimiento de Instalaciones'
1239,4,1239,165250,'Mantenimiento de Rutas'
1240,4,1240,174250,'Conservacion de Habitat Animal'
1241,4,1241,177250,'Mantenimiento de Instalaciones'
1242,4,1242,153950,'Mantenimiento de Rutas'
1243,4,1243,176850,'Conservacion de Habitat Animal'
1244,4,1244,177650,'Mantenimiento de Instalaciones'
1245,4,1245,157450,'Mantenimiento de Rutas'
1246,4,1246,179250,'Conservacion de Habitat Animal'
1247,4,1247,179950,'Mantenimiento de Instalaciones'
1248,4,1248,159150,'Mantenimiento de Rutas'
1249,4,1249,163350,'Conservacion de Habitat Animal'
1250,4,1250,173550,'Mantenimiento de Instalaciones'
1251,1,1251,1373,51,'1'
1252,1,1252,1372,51,'2'
1253,2,1253,1160,51,NULL
1254,2,1254,1376,51,NULL
1255,2,1255,1294,51,NULL
1256,2,1256,1332,51,NULL
1257,2,1257,1247,51,NULL
1258,3,1258,1033,51,'Licenciatura en Zoologia'
1259,3,1259,1312,51,'Bachillerato en Botanica'
1260,3,1260,1194,51,'Doctorado en Vida Marina'
1261,4,1261,156051,'Mantenimiento de Rutas'
1262,4,1262,167151,'Conservacion de Habitat Animal'
1263,4,1263,179251,'Mantenimiento de Instalaciones'
1264,4,1264,170251,'Mantenimiento de Rutas'
1265,4,1265,164651,'Conservacion de Habitat Animal'
1266,4,1266,171551,'Mantenimiento de Instalaciones'
1267,4,1267,172951,'Mantenimiento de Rutas'
1268,4,1268,161151,'Conservacion de Habitat Animal'
1269,4,1269,176251,'Mantenimiento de Instalaciones'
1270,4,1270,163051,'Mantenimiento de Rutas'
1271,4,1271,162751,'Conservacion de Habitat Animal'
1272,4,1272,177751,'Mantenimiento de Instalaciones'
1273,4,1273,169951,'Mantenimiento de Rutas'
1274,4,1274,169751,'Conservacion de Habitat Animal'
1275,4,1275,179051,'Mantenimiento de Instalaciones'
1276,1,1276,1029,52,'1'
1277,1,1277,1433,52,'2'
1278,2,1278,1187,52,NULL
1279,2,1279,1248,52,NULL
1280,2,1280,1042,52,NULL
1281,2,1281,1162,52,NULL
1282,2,1282,1381,52,NULL
1283,3,1283,1337,52,'Licenciatura en Zoologia'
1284,3,1284,1436,52,'Bachillerato en Botanica'
1285,3,1285,1352,52,'Doctorado en Vida Marina'
1286,4,1286,169652,'Mantenimiento de Rutas'
1287,4,1287,176452,'Conservacion de Habitat Animal'
1288,4,1288,172452,'Mantenimiento de Instalaciones'
1289,4,1289,165552,'Mantenimiento de Rutas'
1290,4,1290,175952,'Conservacion de Habitat Animal'
1291,4,1291,170652,'Mantenimiento de Instalaciones'
1292,4,1292,172052,'Mantenimiento de Rutas'
1293,4,1293,160152,'Conservacion de Habitat Animal'
1294,4,1294,178252,'Mantenimiento de Instalaciones'
1295,4,1295,154852,'Mantenimiento de Rutas'
1296,4,1296,177652,'Conservacion de Habitat Animal'
1297,4,1297,179452,'Mantenimiento de Instalaciones'
1298,4,1298,170952,'Mantenimiento de Rutas'
1299,4,1299,165652,'Conservacion de Habitat Animal'
1300,4,1300,175652,'Mantenimiento de Instalaciones'
1301,1,1301,1433,53,'1'
1302,1,1302,1287,53,'2'
1303,2,1303,1042,53,NULL
1304,2,1304,1212,53,NULL
1305,2,1305,1459,53,NULL
1306,2,1306,1309,53,NULL
1307,2,1307,1050,53,NULL
1308,3,1308,1255,53,'Licenciatura en Zoologia'
1309,3,1309,1060,53,'Bachillerato en Botanica'
1310,3,1310,1021,53,'Doctorado en Vida Marina'
1311,4,1311,169553,'Mantenimiento de Rutas'
1312,4,1312,177253,'Conservacion de Habitat Animal'
1313,4,1313,171153,'Mantenimiento de Instalaciones'
1314,4,1314,169853,'Mantenimiento de Rutas'
1315,4,1315,167853,'Conservacion de Habitat Animal'
1316,4,1316,177953,'Mantenimiento de Instalaciones'
1317,4,1317,159353,'Mantenimiento de Rutas'
1318,4,1318,171553,'Conservacion de Habitat Animal'
1319,4,1319,175653,'Mantenimiento de Instalaciones'
1320,4,1320,153353,'Mantenimiento de Rutas'
1321,4,1321,179953,'Conservacion de Habitat Animal'
1322,4,1322,173953,'Mantenimiento de Instalaciones'
1323,4,1323,159253,'Mantenimiento de Rutas'
1324,4,1324,177253,'Conservacion de Habitat Animal'
1325,4,1325,174553,'Mantenimiento de Instalaciones'
1326,1,1326,1475,54,'1'
1327,1,1327,1460,54,'2'
1328,2,1328,1101,54,NULL
1329,2,1329,1327,54,NULL
1330,2,1330,1412,54,NULL
1331,2,1331,1348,54,NULL
1332,2,1332,1093,54,NULL
1333,3,1333,1243,54,'Licenciatura en Zoologia'
1334,3,1334,1498,54,'Bachillerato en Botanica'
1335,3,1335,1025,54,'Doctorado en Vida Marina'
1336,4,1336,171054,'Mantenimiento de Rutas'
1337,4,1337,179454,'Conservacion de Habitat Animal'
1338,4,1338,171854,'Mantenimiento de Instalaciones'
1339,4,1339,156454,'Mantenimiento de Rutas'
1340,4,1340,164854,'Conservacion de Habitat Animal'
1341,4,1341,175054,'Mantenimiento de Instalaciones'
1342,4,1342,168254,'Mantenimiento de Rutas'
1343,4,1343,167754,'Conservacion de Habitat Animal'
1344,4,1344,170654,'Mantenimiento de Instalaciones'
1345,4,1345,163854,'Mantenimiento de Rutas'
1346,4,1346,166154,'Conservacion de Habitat Animal'
1347,4,1347,178854,'Mantenimiento de Instalaciones'
1348,4,1348,168854,'Mantenimiento de Rutas'
1349,4,1349,166054,'Conservacion de Habitat Animal'
1350,4,1350,174754,'Mantenimiento de Instalaciones'
1351,1,1351,1146,55,'1'
1352,1,1352,1077,55,'2'
1353,2,1353,1288,55,NULL
1354,2,1354,1175,55,NULL
1355,2,1355,1227,55,NULL
1356,2,1356,1444,55,NULL
1357,2,1357,1461,55,NULL
1358,3,1358,1220,55,'Licenciatura en Zoologia'
1359,3,1359,1094,55,'Bachillerato en Botanica'
1360,3,1360,1045,55,'Doctorado en Vida Marina'
1361,4,1361,165955,'Mantenimiento de Rutas'
1362,4,1362,174555,'Conservacion de Habitat Animal'
1363,4,1363,177355,'Mantenimiento de Instalaciones'
1364,4,1364,153855,'Mantenimiento de Rutas'
1365,4,1365,168355,'Conservacion de Habitat Animal'
1366,4,1366,178855,'Mantenimiento de Instalaciones'
1367,4,1367,158455,'Mantenimiento de Rutas'
1368,4,1368,161555,'Conservacion de Habitat Animal'
1369,4,1369,176655,'Mantenimiento de Instalaciones'
1370,4,1370,172755,'Mantenimiento de Rutas'
1371,4,1371,175955,'Conservacion de Habitat Animal'
1372,4,1372,176255,'Mantenimiento de Instalaciones'
1373,4,1373,166255,'Mantenimiento de Rutas'
1374,4,1374,175855,'Conservacion de Habitat Animal'
1375,4,1375,174155,'Mantenimiento de Instalaciones'
1376,1,1376,1047,56,'1'
1377,1,1377,1317,56,'2'
1378,2,1378,1146,56,NULL
1379,2,1379,1198,56,NULL
1380,2,1380,1140,56,NULL
1381,2,1381,1350,56,NULL
1382,2,1382,1263,56,NULL
1383,3,1383,1136,56,'Licenciatura en Zoologia'
1384,3,1384,1077,56,'Bachillerato en Botanica'
1385,3,1385,1135,56,'Doctorado en Vida Marina'
1386,4,1386,165056,'Mantenimiento de Rutas'
1387,4,1387,172756,'Conservacion de Habitat Animal'
1388,4,1388,172356,'Mantenimiento de Instalaciones'
1389,4,1389,161856,'Mantenimiento de Rutas'
1390,4,1390,164956,'Conservacion de Habitat Animal'
1391,4,1391,170956,'Mantenimiento de Instalaciones'
1392,4,1392,155656,'Mantenimiento de Rutas'
1393,4,1393,176456,'Conservacion de Habitat Animal'
1394,4,1394,177256,'Mantenimiento de Instalaciones'
1395,4,1395,173956,'Mantenimiento de Rutas'
1396,4,1396,169356,'Conservacion de Habitat Animal'
1397,4,1397,173356,'Mantenimiento de Instalaciones'
1398,4,1398,168156,'Mantenimiento de Rutas'
1399,4,1399,166356,'Conservacion de Habitat Animal'
1400,4,1400,177356,'Mantenimiento de Instalaciones'
1401,1,1401,1153,57,'1'
1402,1,1402,1138,57,'2'
1403,2,1403,1420,57,NULL
1404,2,1404,1150,57,NULL
1405,2,1405,1176,57,NULL
1406,2,1406,1492,57,NULL
1407,2,1407,1227,57,NULL
1408,3,1408,1156,57,'Licenciatura en Zoologia'
1409,3,1409,1151,57,'Bachillerato en Botanica'
1410,3,1410,1231,57,'Doctorado en Vida Marina'
1411,4,1411,164457,'Mantenimiento de Rutas'
1412,4,1412,164257,'Conservacion de Habitat Animal'
1413,4,1413,173557,'Mantenimiento de Instalaciones'
1414,4,1414,156457,'Mantenimiento de Rutas'
1415,4,1415,174857,'Conservacion de Habitat Animal'
1416,4,1416,172657,'Mantenimiento de Instalaciones'
1417,4,1417,150257,'Mantenimiento de Rutas'
1418,4,1418,167057,'Conservacion de Habitat Animal'
1419,4,1419,178357,'Mantenimiento de Instalaciones'
1420,4,1420,153857,'Mantenimiento de Rutas'
1421,4,1421,161957,'Conservacion de Habitat Animal'
1422,4,1422,170957,'Mantenimiento de Instalaciones'
1423,4,1423,157757,'Mantenimiento de Rutas'
1424,4,1424,169157,'Conservacion de Habitat Animal'
1425,4,1425,172657,'Mantenimiento de Instalaciones'
1426,1,1426,1142,58,'1'
1427,1,1427,1012,58,'2'
1428,2,1428,1086,58,NULL
1429,2,1429,1478,58,NULL
1430,2,1430,1376,58,NULL
1431,2,1431,1020,58,NULL
1432,2,1432,1352,58,NULL
1433,3,1433,1046,58,'Licenciatura en Zoologia'
1434,3,1434,1197,58,'Bachillerato en Botanica'
1435,3,1435,1396,58,'Doctorado en Vida Marina'
1436,4,1436,158358,'Mantenimiento de Rutas'
1437,4,1437,162558,'Conservacion de Habitat Animal'
1438,4,1438,177458,'Mantenimiento de Instalaciones'
1439,4,1439,167858,'Mantenimiento de Rutas'
1440,4,1440,169758,'Conservacion de Habitat Animal'
1441,4,1441,175258,'Mantenimiento de Instalaciones'
1442,4,1442,156958,'Mantenimiento de Rutas'
1443,4,1443,164058,'Conservacion de Habitat Animal'
1444,4,1444,171758,'Mantenimiento de Instalaciones'
1445,4,1445,161758,'Mantenimiento de Rutas'
1446,4,1446,168058,'Conservacion de Habitat Animal'
1447,4,1447,171658,'Mantenimiento de Instalaciones'
1448,4,1448,168958,'Mantenimiento de Rutas'
1449,4,1449,168758,'Conservacion de Habitat Animal'
1450,4,1450,174758,'Mantenimiento de Instalaciones'
1451,1,1451,1366,59,'1'
1452,1,1452,1478,59,'2'
1453,2,1453,1076,59,NULL
1454,2,1454,1031,59,NULL
1455,2,1455,1358,59,NULL
1456,2,1456,1045,59,NULL
1457,2,1457,1251,59,NULL
1458,3,1458,1277,59,'Licenciatura en Zoologia'
1459,3,1459,1077,59,'Bachillerato en Botanica'
1460,3,1460,1373,59,'Doctorado en Vida Marina'
1461,4,1461,154759,'Mantenimiento de Rutas'
1462,4,1462,171159,'Conservacion de Habitat Animal'
1463,4,1463,178459,'Mantenimiento de Instalaciones'
1464,4,1464,155359,'Mantenimiento de Rutas'
1465,4,1465,160759,'Conservacion de Habitat Animal'
1466,4,1466,175159,'Mantenimiento de Instalaciones'
1467,4,1467,165559,'Mantenimiento de Rutas'
1468,4,1468,165159,'Conservacion de Habitat Animal'
1469,4,1469,170459,'Mantenimiento de Instalaciones'
1470,4,1470,161359,'Mantenimiento de Rutas'
1471,4,1471,168459,'Conservacion de Habitat Animal'
1472,4,1472,178359,'Mantenimiento de Instalaciones'
1473,4,1473,159359,'Mantenimiento de Rutas'
1474,4,1474,175759,'Conservacion de Habitat Animal'
1475,4,1475,171259,'Mantenimiento de Instalaciones'
1476,1,1476,1447,60,'1'
1477,1,1477,1098,60,'2'
1478,2,1478,1140,60,NULL
1479,2,1479,1208,60,NULL
1480,2,1480,1160,60,NULL
1481,2,1481,1030,60,NULL
1482,2,1482,1118,60,NULL
1483,3,1483,1345,60,'Licenciatura en Zoologia'
1484,3,1484,1014,60,'Bachillerato en Botanica'
1485,3,1485,1078,60,'Doctorado en Vida Marina'
1486,4,1486,164360,'Mantenimiento de Rutas'
1487,4,1487,173660,'Conservacion de Habitat Animal'
1488,4,1488,171560,'Mantenimiento de Instalaciones'
1489,4,1489,167460,'Mantenimiento de Rutas'
1490,4,1490,171960,'Conservacion de Habitat Animal'
1491,4,1491,180060,'Mantenimiento de Instalaciones'
1492,4,1492,161360,'Mantenimiento de Rutas'
1493,4,1493,171460,'Conservacion de Habitat Animal'
1494,4,1494,174760,'Mantenimiento de Instalaciones'
1495,4,1495,153260,'Mantenimiento de Rutas'
1496,4,1496,161060,'Conservacion de Habitat Animal'
1497,4,1497,179160,'Mantenimiento de Instalaciones'
1498,4,1498,157660,'Mantenimiento de Rutas'
1499,4,1499,169360,'Conservacion de Habitat Animal'
1500,4,1500,176360,'Mantenimiento de Instalaciones'
1501,1,1501,1452,61,'1'
1502,1,1502,1067,61,'2'
1503,2,1503,1120,61,NULL
1504,2,1504,1294,61,NULL
1505,2,1505,1466,61,NULL
1506,2,1506,1385,61,NULL
1507,2,1507,1462,61,NULL
1508,3,1508,1264,61,'Licenciatura en Zoologia'
1509,3,1509,1146,61,'Bachillerato en Botanica'
1510,3,1510,1119,61,'Doctorado en Vida Marina'
1511,4,1511,150961,'Mantenimiento de Rutas'
1512,4,1512,160061,'Conservacion de Habitat Animal'
1513,4,1513,179761,'Mantenimiento de Instalaciones'
1514,4,1514,162661,'Mantenimiento de Rutas'
1515,4,1515,175161,'Conservacion de Habitat Animal'
1516,4,1516,177061,'Mantenimiento de Instalaciones'
1517,4,1517,153861,'Mantenimiento de Rutas'
1518,4,1518,161061,'Conservacion de Habitat Animal'
1519,4,1519,175361,'Mantenimiento de Instalaciones'
1520,4,1520,162061,'Mantenimiento de Rutas'
1521,4,1521,172061,'Conservacion de Habitat Animal'
1522,4,1522,173761,'Mantenimiento de Instalaciones'
1523,4,1523,172361,'Mantenimiento de Rutas'
1524,4,1524,164461,'Conservacion de Habitat Animal'
1525,4,1525,179161,'Mantenimiento de Instalaciones'
1526,1,1526,1157,62,'1'
1527,1,1527,1274,62,'2'
1528,2,1528,1336,62,NULL
1529,2,1529,1004,62,NULL
1530,2,1530,1149,62,NULL
1531,2,1531,1443,62,NULL
1532,2,1532,1196,62,NULL
1533,3,1533,1149,62,'Licenciatura en Zoologia'
1534,3,1534,1354,62,'Bachillerato en Botanica'
1535,3,1535,1057,62,'Doctorado en Vida Marina'
1536,4,1536,172562,'Mantenimiento de Rutas'
1537,4,1537,166862,'Conservacion de Habitat Animal'
1538,4,1538,179362,'Mantenimiento de Instalaciones'
1539,4,1539,173262,'Mantenimiento de Rutas'
1540,4,1540,179962,'Conservacion de Habitat Animal'
1541,4,1541,174762,'Mantenimiento de Instalaciones'
1542,4,1542,153562,'Mantenimiento de Rutas'
1543,4,1543,178262,'Conservacion de Habitat Animal'
1544,4,1544,172962,'Mantenimiento de Instalaciones'
1545,4,1545,165462,'Mantenimiento de Rutas'
1546,4,1546,177262,'Conservacion de Habitat Animal'
1547,4,1547,179462,'Mantenimiento de Instalaciones'
1548,4,1548,169462,'Mantenimiento de Rutas'
1549,4,1549,173062,'Conservacion de Habitat Animal'
1550,4,1550,174562,'Mantenimiento de Instalaciones'
1551,1,1551,1155,63,'1'
1552,1,1552,1330,63,'2'
1553,2,1553,1468,63,NULL
1554,2,1554,1227,63,NULL
1555,2,1555,1414,63,NULL
1556,2,1556,1122,63,NULL
1557,2,1557,1247,63,NULL
1558,3,1558,1425,63,'Licenciatura en Zoologia'
1559,3,1559,1166,63,'Bachillerato en Botanica'
1560,3,1560,1372,63,'Doctorado en Vida Marina'
1561,4,1561,164363,'Mantenimiento de Rutas'
1562,4,1562,177463,'Conservacion de Habitat Animal'
1563,4,1563,174863,'Mantenimiento de Instalaciones'
1564,4,1564,165163,'Mantenimiento de Rutas'
1565,4,1565,165263,'Conservacion de Habitat Animal'
1566,4,1566,171463,'Mantenimiento de Instalaciones'
1567,4,1567,165163,'Mantenimiento de Rutas'
1568,4,1568,168463,'Conservacion de Habitat Animal'
1569,4,1569,172463,'Mantenimiento de Instalaciones'
1570,4,1570,169963,'Mantenimiento de Rutas'
1571,4,1571,160863,'Conservacion de Habitat Animal'
1572,4,1572,179963,'Mantenimiento de Instalaciones'
1573,4,1573,155163,'Mantenimiento de Rutas'
1574,4,1574,172263,'Conservacion de Habitat Animal'
1575,4,1575,171763,'Mantenimiento de Instalaciones'
1576,1,1576,1120,64,'1'
1577,1,1577,1295,64,'2'
1578,2,1578,1074,64,NULL
1579,2,1579,1001,64,NULL
1580,2,1580,1317,64,NULL
1581,2,1581,1135,64,NULL
1582,2,1582,1341,64,NULL
1583,3,1583,1348,64,'Licenciatura en Zoologia'
1584,3,1584,1156,64,'Bachillerato en Botanica'
1585,3,1585,1030,64,'Doctorado en Vida Marina'
1586,4,1586,172764,'Mantenimiento de Rutas'
1587,4,1587,163664,'Conservacion de Habitat Animal'
1588,4,1588,177164,'Mantenimiento de Instalaciones'
1589,4,1589,163364,'Mantenimiento de Rutas'
1590,4,1590,167564,'Conservacion de Habitat Animal'
1591,4,1591,171764,'Mantenimiento de Instalaciones'
1592,4,1592,175064,'Mantenimiento de Rutas'
1593,4,1593,164264,'Conservacion de Habitat Animal'
1594,4,1594,179464,'Mantenimiento de Instalaciones'
1595,4,1595,171064,'Mantenimiento de Rutas'
1596,4,1596,180064,'Conservacion de Habitat Animal'
1597,4,1597,175464,'Mantenimiento de Instalaciones'
1598,4,1598,170364,'Mantenimiento de Rutas'
1599,4,1599,173764,'Conservacion de Habitat Animal'
1600,4,1600,177464,'Mantenimiento de Instalaciones'
1601,1,1601,1135,65,'1'
1602,1,1602,1341,65,'2'
1603,2,1603,1379,65,NULL
1604,2,1604,1414,65,NULL
1605,2,1605,1034,65,NULL
1606,2,1606,1371,65,NULL
1607,2,1607,1092,65,NULL
1608,3,1608,1329,65,'Licenciatura en Zoologia'
1609,3,1609,1012,65,'Bachillerato en Botanica'
1610,3,1610,1324,65,'Doctorado en Vida Marina'
1611,4,1611,153265,'Mantenimiento de Rutas'
1612,4,1612,164265,'Conservacion de Habitat Animal'
1613,4,1613,179665,'Mantenimiento de Instalaciones'
1614,4,1614,171165,'Mantenimiento de Rutas'
1615,4,1615,176365,'Conservacion de Habitat Animal'
1616,4,1616,172165,'Mantenimiento de Instalaciones'
1617,4,1617,165965,'Mantenimiento de Rutas'
1618,4,1618,171465,'Conservacion de Habitat Animal'
1619,4,1619,171465,'Mantenimiento de Instalaciones'
1620,4,1620,164465,'Mantenimiento de Rutas'
1621,4,1621,179065,'Conservacion de Habitat Animal'
1622,4,1622,173965,'Mantenimiento de Instalaciones'
1623,4,1623,163965,'Mantenimiento de Rutas'
1624,4,1624,170365,'Conservacion de Habitat Animal'
1625,4,1625,176165,'Mantenimiento de Instalaciones'
1626,1,1626,1158,66,'1'
1627,1,1627,1107,66,'2'
1628,2,1628,1034,66,NULL
1629,2,1629,1330,66,NULL
1630,2,1630,1154,66,NULL
1631,2,1631,1015,66,NULL
1632,2,1632,1098,66,NULL
1633,3,1633,1181,66,'Licenciatura en Zoologia'
1634,3,1634,1294,66,'Bachillerato en Botanica'
1635,3,1635,1008,66,'Doctorado en Vida Marina'
1636,4,1636,171966,'Mantenimiento de Rutas'
1637,4,1637,163666,'Conservacion de Habitat Animal'
1638,4,1638,176166,'Mantenimiento de Instalaciones'
1639,4,1639,151466,'Mantenimiento de Rutas'
1640,4,1640,168166,'Conservacion de Habitat Animal'
1641,4,1641,176766,'Mantenimiento de Instalaciones'
1642,4,1642,154066,'Mantenimiento de Rutas'
1643,4,1643,177166,'Conservacion de Habitat Animal'
1644,4,1644,175766,'Mantenimiento de Instalaciones'
1645,4,1645,167066,'Mantenimiento de Rutas'
1646,4,1646,165266,'Conservacion de Habitat Animal'
1647,4,1647,178766,'Mantenimiento de Instalaciones'
1648,4,1648,154766,'Mantenimiento de Rutas'
1649,4,1649,164666,'Conservacion de Habitat Animal'
1650,4,1650,177166,'Mantenimiento de Instalaciones'
1651,1,1651,1420,67,'1'
1652,1,1652,1329,67,'2'
1653,2,1653,1314,67,NULL
1654,2,1654,1209,67,NULL
1655,2,1655,1036,67,NULL
1656,2,1656,1459,67,NULL
1657,2,1657,1171,67,NULL
1658,3,1658,1465,67,'Licenciatura en Zoologia'
1659,3,1659,1076,67,'Bachillerato en Botanica'
1660,3,1660,1360,67,'Doctorado en Vida Marina'
1661,4,1661,166567,'Mantenimiento de Rutas'
1662,4,1662,172667,'Conservacion de Habitat Animal'
1663,4,1663,179967,'Mantenimiento de Instalaciones'
1664,4,1664,167367,'Mantenimiento de Rutas'
1665,4,1665,163367,'Conservacion de Habitat Animal'
1666,4,1666,171767,'Mantenimiento de Instalaciones'
1667,4,1667,168867,'Mantenimiento de Rutas'
1668,4,1668,178267,'Conservacion de Habitat Animal'
1669,4,1669,173467,'Mantenimiento de Instalaciones'
1670,4,1670,156567,'Mantenimiento de Rutas'
1671,4,1671,166667,'Conservacion de Habitat Animal'
1672,4,1672,174367,'Mantenimiento de Instalaciones'
1673,4,1673,159567,'Mantenimiento de Rutas'
1674,4,1674,162367,'Conservacion de Habitat Animal'
1675,4,1675,178967,'Mantenimiento de Instalaciones'
1676,1,1676,1186,68,'1'
1677,1,1677,1221,68,'2'
1678,2,1678,1104,68,NULL
1679,2,1679,1320,68,NULL
1680,2,1680,1164,68,NULL
1681,2,1681,1208,68,NULL
1682,2,1682,1420,68,NULL
1683,3,1683,1471,68,'Licenciatura en Zoologia'
1684,3,1684,1367,68,'Bachillerato en Botanica'
1685,3,1685,1474,68,'Doctorado en Vida Marina'
1686,4,1686,152268,'Mantenimiento de Rutas'
1687,4,1687,166868,'Conservacion de Habitat Animal'
1688,4,1688,175968,'Mantenimiento de Instalaciones'
1689,4,1689,157668,'Mantenimiento de Rutas'
1690,4,1690,179268,'Conservacion de Habitat Animal'
1691,4,1691,176368,'Mantenimiento de Instalaciones'
1692,4,1692,153768,'Mantenimiento de Rutas'
1693,4,1693,160068,'Conservacion de Habitat Animal'
1694,4,1694,177568,'Mantenimiento de Instalaciones'
1695,4,1695,166668,'Mantenimiento de Rutas'
1696,4,1696,170168,'Conservacion de Habitat Animal'
1697,4,1697,172368,'Mantenimiento de Instalaciones'
1698,4,1698,155868,'Mantenimiento de Rutas'
1699,4,1699,175368,'Conservacion de Habitat Animal'
1700,4,1700,179668,'Mantenimiento de Instalaciones'
1701,1,1701,1090,69,'1'
1702,1,1702,1181,69,'2'
1703,2,1703,1453,69,NULL
1704,2,1704,1487,69,NULL
1705,2,1705,1065,69,NULL
1706,2,1706,1090,69,NULL
1707,2,1707,1180,69,NULL
1708,3,1708,1298,69,'Licenciatura en Zoologia'
1709,3,1709,1094,69,'Bachillerato en Botanica'
1710,3,1710,1462,69,'Doctorado en Vida Marina'
1711,4,1711,168769,'Mantenimiento de Rutas'
1712,4,1712,161769,'Conservacion de Habitat Animal'
1713,4,1713,175769,'Mantenimiento de Instalaciones'
1714,4,1714,165169,'Mantenimiento de Rutas'
1715,4,1715,178169,'Conservacion de Habitat Animal'
1716,4,1716,172569,'Mantenimiento de Instalaciones'
1717,4,1717,160069,'Mantenimiento de Rutas'
1718,4,1718,163169,'Conservacion de Habitat Animal'
1719,4,1719,172769,'Mantenimiento de Instalaciones'
1720,4,1720,166969,'Mantenimiento de Rutas'
1721,4,1721,175969,'Conservacion de Habitat Animal'
1722,4,1722,175869,'Mantenimiento de Instalaciones'
1723,4,1723,172869,'Mantenimiento de Rutas'
1724,4,1724,178669,'Conservacion de Habitat Animal'
1725,4,1725,175069,'Mantenimiento de Instalaciones'
1726,1,1726,1357,70,'1'
1727,1,1727,1206,70,'2'
1728,2,1728,1300,70,NULL
1729,2,1729,1310,70,NULL
1730,2,1730,1178,70,NULL
1731,2,1731,1320,70,NULL
1732,2,1732,1175,70,NULL
1733,3,1733,1381,70,'Licenciatura en Zoologia'
1734,3,1734,1419,70,'Bachillerato en Botanica'
1735,3,1735,1476,70,'Doctorado en Vida Marina'
1736,4,1736,163470,'Mantenimiento de Rutas'
1737,4,1737,160770,'Conservacion de Habitat Animal'
1738,4,1738,175070,'Mantenimiento de Instalaciones'
1739,4,1739,163470,'Mantenimiento de Rutas'
1740,4,1740,166070,'Conservacion de Habitat Animal'
1741,4,1741,175470,'Mantenimiento de Instalaciones'
1742,4,1742,154970,'Mantenimiento de Rutas'
1743,4,1743,168470,'Conservacion de Habitat Animal'
1744,4,1744,171970,'Mantenimiento de Instalaciones'
1745,4,1745,169770,'Mantenimiento de Rutas'
1746,4,1746,174870,'Conservacion de Habitat Animal'
1747,4,1747,171770,'Mantenimiento de Instalaciones'
1748,4,1748,160570,'Mantenimiento de Rutas'
1749,4,1749,165270,'Conservacion de Habitat Animal'
1750,4,1750,176070,'Mantenimiento de Instalaciones'
1751,1,1751,1044,71,'1'
1752,1,1752,1095,71,'2'
1753,2,1753,1376,71,NULL
1754,2,1754,1164,71,NULL
1755,2,1755,1081,71,NULL
1756,2,1756,1221,71,NULL
1757,2,1757,1296,71,NULL
1758,3,1758,1419,71,'Licenciatura en Zoologia'
1759,3,1759,1167,71,'Bachillerato en Botanica'
1760,3,1760,1098,71,'Doctorado en Vida Marina'
1761,4,1761,163271,'Mantenimiento de Rutas'
1762,4,1762,178471,'Conservacion de Habitat Animal'
1763,4,1763,178671,'Mantenimiento de Instalaciones'
1764,4,1764,162571,'Mantenimiento de Rutas'
1765,4,1765,163971,'Conservacion de Habitat Animal'
1766,4,1766,178171,'Mantenimiento de Instalaciones'
1767,4,1767,169671,'Mantenimiento de Rutas'
1768,4,1768,166571,'Conservacion de Habitat Animal'
1769,4,1769,175771,'Mantenimiento de Instalaciones'
1770,4,1770,171371,'Mantenimiento de Rutas'
1771,4,1771,179671,'Conservacion de Habitat Animal'
1772,4,1772,171471,'Mantenimiento de Instalaciones'
1773,4,1773,163971,'Mantenimiento de Rutas'
1774,4,1774,167671,'Conservacion de Habitat Animal'
1775,4,1775,178771,'Mantenimiento de Instalaciones'
1776,1,1776,1292,72,'1'
1777,1,1777,1075,72,'2'
1778,2,1778,1148,72,NULL
1779,2,1779,1202,72,NULL
1780,2,1780,1294,72,NULL
1781,2,1781,1034,72,NULL
1782,2,1782,1332,72,NULL
1783,3,1783,1332,72,'Licenciatura en Zoologia'
1784,3,1784,1116,72,'Bachillerato en Botanica'
1785,3,1785,1378,72,'Doctorado en Vida Marina'
1786,4,1786,165972,'Mantenimiento de Rutas'
1787,4,1787,166472,'Conservacion de Habitat Animal'
1788,4,1788,172572,'Mantenimiento de Instalaciones'
1789,4,1789,164972,'Mantenimiento de Rutas'
1790,4,1790,178272,'Conservacion de Habitat Animal'
1791,4,1791,173372,'Mantenimiento de Instalaciones'
1792,4,1792,162372,'Mantenimiento de Rutas'
1793,4,1793,173972,'Conservacion de Habitat Animal'
1794,4,1794,171472,'Mantenimiento de Instalaciones'
1795,4,1795,160272,'Mantenimiento de Rutas'
1796,4,1796,173172,'Conservacion de Habitat Animal'
1797,4,1797,177672,'Mantenimiento de Instalaciones'
1798,4,1798,156872,'Mantenimiento de Rutas'
1799,4,1799,165672,'Conservacion de Habitat Animal'
1800,4,1800,176572,'Mantenimiento de Instalaciones'
1801,1,1801,1356,73,'1'
